date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,eventNumber,totalEvents,sportEventNumber,totalSportEvents,sex,eventType,description,eventOrder,eventTotalInSession
2028-07-21,Fencing,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-21T18:30:00-07:00,2028-07-21T21:20:00-07:00,2028-07-22T01:30:00+00:00,2028-07-22T04:20:00+00:00,170,456,845,14,18,916,1856,70,84,Women,Final,Women's Foil Team Gold Medal Match,2,2
2028-07-22,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-22T09:00:00-07:00,2028-07-22T14:30:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T21:30:00+00:00,330,478,845,15,18,956,1856,71,84,Men,Quarterfinal,Men's Foil Team Quarterfinal,1,5
2028-07-22,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-22T09:00:00-07:00,2028-07-22T14:30:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T21:30:00+00:00,330,478,845,15,18,957,1856,72,84,Men,N/A,Men's Foil Team Classification 5-8,2,5
2028-07-22,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-22T09:00:00-07:00,2028-07-22T14:30:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T21:30:00+00:00,330,478,845,15,18,958,1856,73,84,Men,Semifinal,Men's Foil Team Semifinal,3,5
2028-07-22,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-22T09:00:00-07:00,2028-07-22T14:30:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T21:30:00+00:00,330,478,845,15,18,959,1856,74,84,Men,N/A,Men's Foil Team Placement 7-8,4,5
2028-07-22,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-22T09:00:00-07:00,2028-07-22T14:30:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T21:30:00+00:00,330,478,845,15,18,960,1856,75,84,Men,N/A,Men's Foil Team Placement 5-6,5,5
2028-07-22,Fencing,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-22T18:30:00-07:00,2028-07-22T21:20:00-07:00,2028-07-23T01:30:00+00:00,2028-07-23T04:20:00+00:00,170,513,845,16,18,1041,1856,76,84,Men,Bronze,Men's Foil Team Bronze Medal Match,1,2
2028-07-22,Fencing,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-22T18:30:00-07:00,2028-07-22T21:20:00-07:00,2028-07-23T01:30:00+00:00,2028-07-23T04:20:00+00:00,170,513,845,16,18,1042,1856,77,84,Men,Final,Men's Foil Team Gold Medal Match,2,2
2028-07-23,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-23T09:00:00-07:00,2028-07-23T16:10:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T23:10:00+00:00,430,529,845,17,18,1072,1856,78,84,Women,Quarterfinal,Women's Sabre Team Quarterfinal,1,5
2028-07-23,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-23T09:00:00-07:00,2028-07-23T16:10:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T23:10:00+00:00,430,529,845,17,18,1073,1856,79,84,Women,N/A,Women's Sabre Team Classification 5-8,2,5
2028-07-23,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-23T09:00:00-07:00,2028-07-23T16:10:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T23:10:00+00:00,430,529,845,17,18,1074,1856,80,84,Women,Semifinal,Women's Sabre Team Semifinal,3,5
2028-07-23,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-23T09:00:00-07:00,2028-07-23T16:10:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T23:10:00+00:00,430,529,845,17,18,1075,1856,81,84,Women,N/A,Women's Sabre Team Placement 7-8,4,5
2028-07-23,Fencing,LA Convention Center Hall 1,DTLA,True,False,Semifinal,2028-07-23T09:00:00-07:00,2028-07-23T16:10:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T23:10:00+00:00,430,529,845,17,18,1076,1856,82,84,Women,N/A,Women's Sabre Team Placement 5-6,5,5
2028-07-23,Fencing,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-23T18:30:00-07:00,2028-07-23T21:40:00-07:00,2028-07-24T01:30:00+00:00,2028-07-24T04:40:00+00:00,190,560,845,18,18,1138,1856,83,84,Women,Bronze,Women's Sabre Team Bronze Medal Match,1,2
2028-07-23,Fencing,LA Convention Center Hall 1,DTLA,True,False,Final,2028-07-23T18:30:00-07:00,2028-07-23T21:40:00-07:00,2028-07-24T01:30:00+00:00,2028-07-24T04:40:00+00:00,190,560,845,18,18,1139,1856,84,84,Women,Final,Women's Sabre Team Gold Medal Match,2,2
2028-07-15,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-15T14:00:00-07:00,2028-07-15T17:15:00-07:00,2028-07-15T21:00:00+00:00,2028-07-16T00:15:00+00:00,195,81,845,1,14,126,1856,1,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-15,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-15T19:00:00-07:00,2028-07-15T22:15:00-07:00,2028-07-16T02:00:00+00:00,2028-07-16T05:15:00+00:00,195,97,845,2,14,171,1856,2,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-16,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-16T14:00:00-07:00,2028-07-16T17:15:00-07:00,2028-07-16T21:00:00+00:00,2028-07-17T00:15:00+00:00,195,143,845,3,14,264,1856,3,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-16,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-16T19:00:00-07:00,2028-07-16T22:15:00-07:00,2028-07-17T02:00:00+00:00,2028-07-17T05:15:00+00:00,195,162,845,4,14,312,1856,4,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-17,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-17T14:00:00-07:00,2028-07-17T17:15:00-07:00,2028-07-17T21:00:00+00:00,2028-07-18T00:15:00+00:00,195,201,845,5,14,397,1856,5,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-17,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-17T19:00:00-07:00,2028-07-17T22:15:00-07:00,2028-07-18T02:00:00+00:00,2028-07-18T05:15:00+00:00,195,220,845,6,14,446,1856,6,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-18,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-18T14:00:00-07:00,2028-07-18T17:15:00-07:00,2028-07-18T21:00:00+00:00,2028-07-19T00:15:00+00:00,195,262,845,7,14,532,1856,7,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-18,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-18T19:00:00-07:00,2028-07-18T22:15:00-07:00,2028-07-19T02:00:00+00:00,2028-07-19T05:15:00+00:00,195,282,845,8,14,579,1856,8,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-19,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-19T14:00:00-07:00,2028-07-19T17:15:00-07:00,2028-07-19T21:00:00+00:00,2028-07-20T00:15:00+00:00,195,329,845,9,14,663,1856,9,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-19,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-19T19:00:00-07:00,2028-07-19T22:15:00-07:00,2028-07-20T02:00:00+00:00,2028-07-20T05:15:00+00:00,195,348,845,10,14,705,1856,10,16,and/or,Preliminary,Men's and Women's Preliminaries (3 Games),1,1
2028-07-20,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Semifinal,2028-07-20T14:00:00-07:00,2028-07-20T16:10:00-07:00,2028-07-20T21:00:00+00:00,2028-07-20T23:10:00+00:00,130,385,845,11,14,772,1856,11,16,Men,Semifinal,Men's Semifinal (2 Games),1,1
2028-07-21,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Semifinal,2028-07-21T13:30:00-07:00,2028-07-21T15:40:00-07:00,2028-07-21T20:30:00+00:00,2028-07-21T22:40:00+00:00,130,440,845,12,14,880,1856,12,16,Women,Semifinal,Women's Semifinal (2 Games),1,1
2028-07-21,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Final,2028-07-21T17:30:00-07:00,2028-07-21T20:40:00-07:00,2028-07-22T00:30:00+00:00,2028-07-22T03:40:00+00:00,190,454,845,13,14,912,1856,13,16,Men,Bronze,Men's Bronze Medal Game,1,2
2028-07-21,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Final,2028-07-21T17:30:00-07:00,2028-07-21T20:40:00-07:00,2028-07-22T00:30:00+00:00,2028-07-22T03:40:00+00:00,190,454,845,13,14,913,1856,14,16,Men,Final,Men's Gold Medal Game,2,2
2028-07-22,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Final,2028-07-22T12:30:00-07:00,2028-07-22T15:40:00-07:00,2028-07-22T19:30:00+00:00,2028-07-22T22:40:00+00:00,190,497,845,14,14,1006,1856,15,16,Women,Bronze,Women's Bronze Medal Game,1,2
2028-07-22,Flag Football,Exposition Park Stadium,Exposition Park,True,False,Final,2028-07-22T12:30:00-07:00,2028-07-22T15:40:00-07:00,2028-07-22T19:30:00+00:00,2028-07-22T22:40:00+00:00,190,497,845,14,14,1007,1856,16,16,Women,Final,Women's Gold Medal Game,2,2
2028-07-12,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-12T00:00:00-07:00,2028-07-12T23:59:00-07:00,2028-07-12T07:00:00+00:00,2028-07-13T06:59:00+00:00,1439,1,845,1,50,1,1856,1,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-12,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-12T00:00:00-07:00,2028-07-12T23:59:00-07:00,2028-07-12T07:00:00+00:00,2028-07-13T06:59:00+00:00,1439,2,845,2,50,2,1856,2,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-12,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-12T00:00:00-07:00,2028-07-12T23:59:00-07:00,2028-07-12T07:00:00+00:00,2028-07-13T06:59:00+00:00,1439,3,845,3,50,3,1856,3,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-12,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-12T00:00:00-07:00,2028-07-12T23:59:00-07:00,2028-07-12T07:00:00+00:00,2028-07-13T06:59:00+00:00,1439,4,845,4,50,4,1856,4,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-12,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-12T00:00:00-07:00,2028-07-12T23:59:00-07:00,2028-07-12T07:00:00+00:00,2028-07-13T06:59:00+00:00,1439,5,845,5,50,5,1856,5,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-12,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-12T00:00:00-07:00,2028-07-12T23:59:00-07:00,2028-07-12T07:00:00+00:00,2028-07-13T06:59:00+00:00,1439,6,845,6,50,6,1856,6,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,22,845,7,50,22,1856,7,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,23,845,8,50,23,1856,8,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,24,845,9,50,24,1856,9,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,25,845,10,50,25,1856,10,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,26,845,11,50,26,1856,11,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,27,845,12,50,27,1856,12,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,28,845,13,50,28,1856,13,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-13,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-13T00:00:00-07:00,2028-07-13T23:59:00-07:00,2028-07-13T07:00:00+00:00,2028-07-14T06:59:00+00:00,1439,29,845,14,50,29,1856,14,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-15,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-15T00:00:00-07:00,2028-07-15T23:59:00-07:00,2028-07-15T07:00:00+00:00,2028-07-16T06:59:00+00:00,1439,48,845,15,50,50,1856,15,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-15,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-15T00:00:00-07:00,2028-07-15T23:59:00-07:00,2028-07-15T07:00:00+00:00,2028-07-16T06:59:00+00:00,1439,49,845,16,50,51,1856,16,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-15,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-15T00:00:00-07:00,2028-07-15T23:59:00-07:00,2028-07-15T07:00:00+00:00,2028-07-16T06:59:00+00:00,1439,50,845,17,50,52,1856,17,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-15,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-15T00:00:00-07:00,2028-07-15T23:59:00-07:00,2028-07-15T07:00:00+00:00,2028-07-16T06:59:00+00:00,1439,51,845,18,50,53,1856,18,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-15,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-15T00:00:00-07:00,2028-07-15T23:59:00-07:00,2028-07-15T07:00:00+00:00,2028-07-16T06:59:00+00:00,1439,52,845,19,50,54,1856,19,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-15,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-15T00:00:00-07:00,2028-07-15T23:59:00-07:00,2028-07-15T07:00:00+00:00,2028-07-16T06:59:00+00:00,1439,53,845,20,50,55,1856,20,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,107,845,21,50,185,1856,21,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,108,845,22,50,186,1856,22,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,109,845,23,50,187,1856,23,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,110,845,24,50,188,1856,24,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,111,845,25,50,189,1856,25,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,112,845,26,50,190,1856,26,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,113,845,27,50,191,1856,27,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-16,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-16T00:00:00-07:00,2028-07-16T23:59:00-07:00,2028-07-16T07:00:00+00:00,2028-07-17T06:59:00+00:00,1439,114,845,28,50,192,1856,28,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-18,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-18T00:00:00-07:00,2028-07-18T23:59:00-07:00,2028-07-18T07:00:00+00:00,2028-07-19T06:59:00+00:00,1439,229,845,29,50,457,1856,29,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-18,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-18T00:00:00-07:00,2028-07-18T23:59:00-07:00,2028-07-18T07:00:00+00:00,2028-07-19T06:59:00+00:00,1439,230,845,30,50,458,1856,30,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-18,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-18T00:00:00-07:00,2028-07-18T23:59:00-07:00,2028-07-18T07:00:00+00:00,2028-07-19T06:59:00+00:00,1439,231,845,31,50,459,1856,31,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-18,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-18T00:00:00-07:00,2028-07-18T23:59:00-07:00,2028-07-18T07:00:00+00:00,2028-07-19T06:59:00+00:00,1439,232,845,32,50,460,1856,32,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-18,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-18T00:00:00-07:00,2028-07-18T23:59:00-07:00,2028-07-18T07:00:00+00:00,2028-07-19T06:59:00+00:00,1439,233,845,33,50,461,1856,33,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-18,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-18T00:00:00-07:00,2028-07-18T23:59:00-07:00,2028-07-18T07:00:00+00:00,2028-07-19T06:59:00+00:00,1439,234,845,34,50,462,1856,34,50,Men,Preliminary,Men's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,292,845,35,50,594,1856,35,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,293,845,36,50,595,1856,36,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,294,845,37,50,596,1856,37,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,295,845,38,50,597,1856,38,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,296,845,39,50,598,1856,39,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,297,845,40,50,599,1856,40,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,298,845,41,50,600,1856,41,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-19,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Preliminary,2028-07-19T00:00:00-07:00,2028-07-19T23:59:00-07:00,2028-07-19T07:00:00+00:00,2028-07-20T06:59:00+00:00,1439,299,845,42,50,601,1856,42,50,Women,Preliminary,Women's Group Stage,1,1
2028-07-21,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-21T00:00:00-07:00,2028-07-21T23:59:00-07:00,2028-07-21T07:00:00+00:00,2028-07-22T06:59:00+00:00,1439,412,845,43,50,824,1856,43,50,Men,Quarterfinal,Men's Quarterfinal,1,1
2028-07-21,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-21T00:00:00-07:00,2028-07-21T23:59:00-07:00,2028-07-21T07:00:00+00:00,2028-07-22T06:59:00+00:00,1439,413,845,44,50,825,1856,44,50,Men,Quarterfinal,Men's Quarterfinal,1,1
2028-07-21,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-21T00:00:00-07:00,2028-07-21T23:59:00-07:00,2028-07-21T07:00:00+00:00,2028-07-22T06:59:00+00:00,1439,414,845,45,50,826,1856,45,50,Men,Quarterfinal,Men's Quarterfinal,1,1
2028-07-21,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-21T00:00:00-07:00,2028-07-21T23:59:00-07:00,2028-07-21T07:00:00+00:00,2028-07-22T06:59:00+00:00,1439,415,845,46,50,827,1856,46,50,Men,Quarterfinal,Men's Quarterfinal,1,1
2028-07-22,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-22T00:00:00-07:00,2028-07-22T23:59:00-07:00,2028-07-22T07:00:00+00:00,2028-07-23T06:59:00+00:00,1439,468,845,47,50,938,1856,47,50,Women,Quarterfinal,Women's Quarterfinal,1,1
2028-07-22,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-22T00:00:00-07:00,2028-07-22T23:59:00-07:00,2028-07-22T07:00:00+00:00,2028-07-23T06:59:00+00:00,1439,469,845,48,50,939,1856,48,50,Women,Quarterfinal,Women's Quarterfinal,1,1
2028-07-22,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-22T00:00:00-07:00,2028-07-22T23:59:00-07:00,2028-07-22T07:00:00+00:00,2028-07-23T06:59:00+00:00,1439,470,845,49,50,940,1856,49,50,Women,Quarterfinal,Women's Quarterfinal,1,1
2028-07-22,Football (Soccer) - Preliminary Stages,TBD,TBD,True,False,Quarterfinal,2028-07-22T00:00:00-07:00,2028-07-22T23:59:00-07:00,2028-07-22T07:00:00+00:00,2028-07-23T06:59:00+00:00,1439,471,845,50,50,941,1856,50,50,Women,Quarterfinal,Women's Quarterfinal,1,1
2028-07-24,Football (Soccer) - Final Stages,Rose Bowl Stadium,Pasadena,True,False,Semifinal,2028-07-24T13:00:00-07:00,2028-07-24T16:00:00-07:00,2028-07-24T20:00:00+00:00,2028-07-24T23:00:00+00:00,180,595,845,1,8,1207,1856,1,8,Men,Semifinal,Men's Semifinal,1,1
2028-07-24,Football (Soccer) - Final Stages,Rose Bowl Stadium,Pasadena,True,False,Semifinal,2028-07-24T20:30:00-07:00,2028-07-24T23:30:00-07:00,2028-07-25T03:30:00+00:00,2028-07-25T06:30:00+00:00,180,618,845,2,8,1253,1856,2,8,Men,Semifinal,Men's Semifinal,1,1
