date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,numEventsInSession
2028-07-21,Tennis,Carson Center Court,Carson,True,False,Preliminary,2028-07-21T11:00:00-07:00,2028-07-21T16:30:00-07:00,2028-07-21T18:00:00+00:00,2028-07-21T23:30:00+00:00,330,431,845,11,41,1
2028-07-21,Tennis,Carson Court 1,Carson,True,False,Preliminary,2028-07-21T11:00:00-07:00,2028-07-21T20:00:00-07:00,2028-07-21T18:00:00+00:00,2028-07-22T03:00:00+00:00,540,432,845,12,41,2
2028-07-21,Tennis,Carson Court 2,Carson,True,False,Preliminary,2028-07-21T11:00:00-07:00,2028-07-21T20:00:00-07:00,2028-07-21T18:00:00+00:00,2028-07-22T03:00:00+00:00,540,433,845,13,41,2
2028-07-21,Tennis,Carson Courts 3-11,Carson,True,False,Preliminary,2028-07-21T11:00:00-07:00,2028-07-21T20:00:00-07:00,2028-07-21T18:00:00+00:00,2028-07-22T03:00:00+00:00,540,434,845,14,41,2
2028-07-21,Tennis,Carson Center Court,Carson,True,False,Preliminary,2028-07-21T18:30:00-07:00,2028-07-21T23:30:00-07:00,2028-07-22T01:30:00+00:00,2028-07-22T06:30:00+00:00,300,457,845,15,41,1
2028-07-22,Tennis,Carson Center Court,Carson,True,False,Preliminary,2028-07-22T11:00:00-07:00,2028-07-22T16:30:00-07:00,2028-07-22T18:00:00+00:00,2028-07-22T23:30:00+00:00,330,489,845,16,41,1
2028-07-22,Tennis,Carson Court 1,Carson,True,False,Preliminary,2028-07-22T11:00:00-07:00,2028-07-22T20:00:00-07:00,2028-07-22T18:00:00+00:00,2028-07-23T03:00:00+00:00,540,490,845,17,41,2
2028-07-22,Tennis,Carson Court 2,Carson,True,False,Preliminary,2028-07-22T11:00:00-07:00,2028-07-22T20:00:00-07:00,2028-07-22T18:00:00+00:00,2028-07-23T03:00:00+00:00,540,491,845,18,41,2
2028-07-22,Tennis,Carson Courts 3-11,Carson,True,False,Preliminary,2028-07-22T11:00:00-07:00,2028-07-22T20:00:00-07:00,2028-07-22T18:00:00+00:00,2028-07-23T03:00:00+00:00,540,492,845,19,41,2
2028-07-22,Tennis,Carson Center Court,Carson,True,False,Preliminary,2028-07-22T18:30:00-07:00,2028-07-22T23:30:00-07:00,2028-07-23T01:30:00+00:00,2028-07-23T06:30:00+00:00,300,514,845,20,41,1
2028-07-23,Tennis,Carson Center Court,Carson,True,False,Preliminary,2028-07-23T11:00:00-07:00,2028-07-23T16:30:00-07:00,2028-07-23T18:00:00+00:00,2028-07-23T23:30:00+00:00,330,538,845,21,41,1
2028-07-23,Tennis,Carson Court 1,Carson,True,False,Preliminary,2028-07-23T11:00:00-07:00,2028-07-23T20:00:00-07:00,2028-07-23T18:00:00+00:00,2028-07-24T03:00:00+00:00,540,539,845,22,41,3
2028-07-23,Tennis,Carson Court 2,Carson,True,False,Preliminary,2028-07-23T11:00:00-07:00,2028-07-23T20:00:00-07:00,2028-07-23T18:00:00+00:00,2028-07-24T03:00:00+00:00,540,540,845,23,41,3
2028-07-23,Tennis,Carson Courts 3-11,Carson,True,False,Preliminary,2028-07-23T11:00:00-07:00,2028-07-23T20:00:00-07:00,2028-07-23T18:00:00+00:00,2028-07-24T03:00:00+00:00,540,541,845,24,41,3
2028-07-23,Tennis,Carson Center Court,Carson,True,False,Preliminary,2028-07-23T18:30:00-07:00,2028-07-23T23:30:00-07:00,2028-07-24T01:30:00+00:00,2028-07-24T06:30:00+00:00,300,561,845,25,41,1
2028-07-24,Tennis,Carson Center Court,Carson,True,False,Quarterfinal,2028-07-24T11:00:00-07:00,2028-07-24T16:30:00-07:00,2028-07-24T18:00:00+00:00,2028-07-24T23:30:00+00:00,330,586,845,26,41,1
2028-07-24,Tennis,Carson Court 1,Carson,True,False,Quarterfinal,2028-07-24T11:00:00-07:00,2028-07-24T20:00:00-07:00,2028-07-24T18:00:00+00:00,2028-07-25T03:00:00+00:00,540,587,845,27,41,4
2028-07-24,Tennis,Carson Court 2,Carson,True,False,Quarterfinal,2028-07-24T11:00:00-07:00,2028-07-24T20:00:00-07:00,2028-07-24T18:00:00+00:00,2028-07-25T03:00:00+00:00,540,588,845,28,41,4
2028-07-24,Tennis,Carson Courts 3-11,Carson,True,False,Quarterfinal,2028-07-24T11:00:00-07:00,2028-07-24T20:00:00-07:00,2028-07-24T18:00:00+00:00,2028-07-25T03:00:00+00:00,540,589,845,29,41,4
2028-07-24,Tennis,Carson Center Court,Carson,True,False,Quarterfinal,2028-07-24T18:30:00-07:00,2028-07-24T23:30:00-07:00,2028-07-25T01:30:00+00:00,2028-07-25T06:30:00+00:00,300,611,845,30,41,1
2028-07-25,Tennis,Carson Center Court,Carson,True,False,Semifinal,2028-07-25T11:00:00-07:00,2028-07-25T16:30:00-07:00,2028-07-25T18:00:00+00:00,2028-07-25T23:30:00+00:00,330,637,845,31,41,2
2028-07-25,Tennis,Carson Court 1,Carson,True,False,Semifinal,2028-07-25T11:00:00-07:00,2028-07-25T20:00:00-07:00,2028-07-25T18:00:00+00:00,2028-07-26T03:00:00+00:00,540,638,845,32,41,3
2028-07-25,Tennis,Carson Court 2,Carson,True,False,Semifinal,2028-07-25T11:00:00-07:00,2028-07-25T20:00:00-07:00,2028-07-25T18:00:00+00:00,2028-07-26T03:00:00+00:00,540,639,845,33,41,3
2028-07-25,Tennis,Carson Courts 3-11,Carson,True,False,Quarterfinal,2028-07-25T11:00:00-07:00,2028-07-25T20:00:00-07:00,2028-07-25T18:00:00+00:00,2028-07-26T03:00:00+00:00,540,640,845,34,41,1
2028-07-25,Tennis,Carson Center Court,Carson,True,False,Semifinal,2028-07-25T18:30:00-07:00,2028-07-25T23:30:00-07:00,2028-07-26T01:30:00+00:00,2028-07-26T06:30:00+00:00,300,662,845,35,41,2
2028-07-26,Tennis,Carson Center Court,Carson,True,False,Semifinal,2028-07-26T11:00:00-07:00,2028-07-26T16:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T23:30:00+00:00,330,687,845,36,41,1
2028-07-26,Tennis,Carson Center Court,Carson,True,False,Semifinal,2028-07-26T18:30:00-07:00,2028-07-26T23:30:00-07:00,2028-07-27T01:30:00+00:00,2028-07-27T06:30:00+00:00,300,705,845,37,41,1
2028-07-27,Tennis,Carson Center Court,Carson,True,False,Final,2028-07-27T11:00:00-07:00,2028-07-27T16:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T23:30:00+00:00,330,730,845,38,41,4
2028-07-27,Tennis,Carson Center Court,Carson,True,False,Final,2028-07-27T18:30:00-07:00,2028-07-27T00:00:00-07:00,2028-07-28T01:30:00+00:00,2028-07-27T07:00:00+00:00,-1110,752,845,39,41,4
2028-07-28,Tennis,Carson Center Court,Carson,True,False,Final,2028-07-28T11:00:00-07:00,2028-07-28T16:30:00-07:00,2028-07-28T18:00:00+00:00,2028-07-28T23:30:00+00:00,330,775,845,40,41,4
2028-07-28,Tennis,Carson Center Court,Carson,True,False,Final,2028-07-28T18:30:00-07:00,2028-07-28T00:00:00-07:00,2028-07-29T01:30:00+00:00,2028-07-28T07:00:00+00:00,-1110,796,845,41,41,4
2028-07-21,Trampoline Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-21T12:30:00-07:00,2028-07-21T15:00:00-07:00,2028-07-21T19:30:00+00:00,2028-07-21T22:00:00+00:00,150,438,845,1,2,2
2028-07-21,Trampoline Gymnastics,DTLA Arena,DTLA,True,False,Final,2028-07-21T20:00:00-07:00,2028-07-21T22:30:00-07:00,2028-07-22T03:00:00+00:00,2028-07-22T05:30:00+00:00,150,462,845,2,2,2
2028-07-15,Triathlon,Venice Beach,Venice,True,False,Final,2028-07-15T07:30:00-07:00,2028-07-15T10:10:00-07:00,2028-07-15T14:30:00+00:00,2028-07-15T17:10:00+00:00,160,55,845,1,3,1
2028-07-16,Triathlon,Venice Beach,Venice,True,False,Final,2028-07-16T07:30:00-07:00,2028-07-16T10:00:00-07:00,2028-07-16T14:30:00+00:00,2028-07-16T17:00:00+00:00,150,117,845,2,3,1
2028-07-20,Triathlon,Venice Beach,Venice,True,False,Final,2028-07-20T08:00:00-07:00,2028-07-20T10:00:00-07:00,2028-07-20T15:00:00+00:00,2028-07-20T17:00:00+00:00,120,359,845,3,3,1
2028-07-15,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T11:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T18:30:00+00:00,150,66,845,1,52,1
2028-07-15,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-15T13:00:00-07:00,2028-07-15T15:30:00-07:00,2028-07-15T20:00:00+00:00,2028-07-15T22:30:00+00:00,150,77,845,2,52,1
2028-07-15,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-15T17:00:00-07:00,2028-07-15T19:30:00-07:00,2028-07-16T00:00:00+00:00,2028-07-16T02:30:00+00:00,150,89,845,3,52,1
2028-07-15,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-15T21:00:00-07:00,2028-07-15T23:30:00-07:00,2028-07-16T04:00:00+00:00,2028-07-16T06:30:00+00:00,150,105,845,4,52,1
2028-07-16,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T11:30:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T18:30:00+00:00,150,126,845,5,52,1
2028-07-16,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-16T13:00:00-07:00,2028-07-16T15:30:00-07:00,2028-07-16T20:00:00+00:00,2028-07-16T22:30:00+00:00,150,138,845,6,52,1
2028-07-16,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-16T17:00:00-07:00,2028-07-16T19:30:00-07:00,2028-07-17T00:00:00+00:00,2028-07-17T02:30:00+00:00,150,153,845,7,52,1
2028-07-16,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-16T21:00:00-07:00,2028-07-16T23:30:00-07:00,2028-07-17T04:00:00+00:00,2028-07-17T06:30:00+00:00,150,169,845,8,52,1
2028-07-17,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-17T09:00:00-07:00,2028-07-17T11:30:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T18:30:00+00:00,150,183,845,9,52,1
2028-07-17,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-17T13:00:00-07:00,2028-07-17T15:30:00-07:00,2028-07-17T20:00:00+00:00,2028-07-17T22:30:00+00:00,150,196,845,10,52,1
2028-07-17,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-17T17:00:00-07:00,2028-07-17T19:30:00-07:00,2028-07-18T00:00:00+00:00,2028-07-18T02:30:00+00:00,150,211,845,11,52,1
2028-07-17,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-17T21:00:00-07:00,2028-07-17T23:30:00-07:00,2028-07-18T04:00:00+00:00,2028-07-18T06:30:00+00:00,150,227,845,12,52,1
2028-07-18,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-18T09:00:00-07:00,2028-07-18T11:30:00-07:00,2028-07-18T16:00:00+00:00,2028-07-18T18:30:00+00:00,150,244,845,13,52,1
2028-07-18,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-18T13:00:00-07:00,2028-07-18T15:30:00-07:00,2028-07-18T20:00:00+00:00,2028-07-18T22:30:00+00:00,150,256,845,14,52,1
2028-07-18,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-18T17:00:00-07:00,2028-07-18T19:30:00-07:00,2028-07-19T00:00:00+00:00,2028-07-19T02:30:00+00:00,150,272,845,15,52,1
2028-07-18,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-18T21:00:00-07:00,2028-07-18T23:30:00-07:00,2028-07-19T04:00:00+00:00,2028-07-19T06:30:00+00:00,150,290,845,16,52,1
2028-07-19,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-19T09:00:00-07:00,2028-07-19T11:30:00-07:00,2028-07-19T16:00:00+00:00,2028-07-19T18:30:00+00:00,150,309,845,17,52,1
2028-07-19,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-19T13:00:00-07:00,2028-07-19T15:30:00-07:00,2028-07-19T20:00:00+00:00,2028-07-19T22:30:00+00:00,150,324,845,18,52,1
2028-07-19,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-19T17:00:00-07:00,2028-07-19T19:30:00-07:00,2028-07-20T00:00:00+00:00,2028-07-20T02:30:00+00:00,150,337,845,19,52,1
2028-07-19,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-19T21:00:00-07:00,2028-07-19T23:30:00-07:00,2028-07-20T04:00:00+00:00,2028-07-20T06:30:00+00:00,150,355,845,20,52,1
2028-07-20,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-20T09:00:00-07:00,2028-07-20T11:30:00-07:00,2028-07-20T16:00:00+00:00,2028-07-20T18:30:00+00:00,150,368,845,21,52,1
2028-07-20,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-20T13:00:00-07:00,2028-07-20T15:30:00-07:00,2028-07-20T20:00:00+00:00,2028-07-20T22:30:00+00:00,150,381,845,22,52,1
2028-07-20,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-20T17:00:00-07:00,2028-07-20T19:30:00-07:00,2028-07-21T00:00:00+00:00,2028-07-21T02:30:00+00:00,150,394,845,23,52,1
2028-07-20,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-20T21:00:00-07:00,2028-07-20T23:30:00-07:00,2028-07-21T04:00:00+00:00,2028-07-21T06:30:00+00:00,150,410,845,24,52,1
2028-07-21,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-21T09:00:00-07:00,2028-07-21T11:30:00-07:00,2028-07-21T16:00:00+00:00,2028-07-21T18:30:00+00:00,150,424,845,25,52,1
2028-07-21,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-21T13:00:00-07:00,2028-07-21T15:30:00-07:00,2028-07-21T20:00:00+00:00,2028-07-21T22:30:00+00:00,150,439,845,26,52,1
2028-07-21,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-21T17:00:00-07:00,2028-07-21T19:30:00-07:00,2028-07-22T00:00:00+00:00,2028-07-22T02:30:00+00:00,150,451,845,27,52,1
2028-07-21,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-21T21:00:00-07:00,2028-07-21T23:30:00-07:00,2028-07-22T04:00:00+00:00,2028-07-22T06:30:00+00:00,150,466,845,28,52,1
2028-07-22,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-22T09:00:00-07:00,2028-07-22T11:30:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T18:30:00+00:00,150,482,845,29,52,1
2028-07-22,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-22T13:00:00-07:00,2028-07-22T15:30:00-07:00,2028-07-22T20:00:00+00:00,2028-07-22T22:30:00+00:00,150,499,845,30,52,1
2028-07-22,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-22T17:00:00-07:00,2028-07-22T19:30:00-07:00,2028-07-23T00:00:00+00:00,2028-07-23T02:30:00+00:00,150,509,845,31,52,1
2028-07-22,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-22T21:00:00-07:00,2028-07-22T23:30:00-07:00,2028-07-23T04:00:00+00:00,2028-07-23T06:30:00+00:00,150,523,845,32,52,1
2028-07-23,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-23T09:00:00-07:00,2028-07-23T11:30:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T18:30:00+00:00,150,532,845,33,52,1
2028-07-23,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-23T13:00:00-07:00,2028-07-23T15:30:00-07:00,2028-07-23T20:00:00+00:00,2028-07-23T22:30:00+00:00,150,547,845,34,52,1
2028-07-23,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-23T17:00:00-07:00,2028-07-23T19:30:00-07:00,2028-07-24T00:00:00+00:00,2028-07-24T02:30:00+00:00,150,556,845,35,52,1
2028-07-23,Volleyball,Honda Center,Anaheim,True,False,Preliminary,2028-07-23T21:00:00-07:00,2028-07-23T23:30:00-07:00,2028-07-24T04:00:00+00:00,2028-07-24T06:30:00+00:00,150,569,845,36,52,1
2028-07-24,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-24T09:00:00-07:00,2028-07-24T11:30:00-07:00,2028-07-24T16:00:00+00:00,2028-07-24T18:30:00+00:00,150,579,845,37,52,1
2028-07-24,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-24T13:00:00-07:00,2028-07-24T15:30:00-07:00,2028-07-24T20:00:00+00:00,2028-07-24T22:30:00+00:00,150,596,845,38,52,1
2028-07-24,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-24T17:00:00-07:00,2028-07-24T19:30:00-07:00,2028-07-25T00:00:00+00:00,2028-07-25T02:30:00+00:00,150,607,845,39,52,1
2028-07-24,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-24T21:00:00-07:00,2028-07-24T23:30:00-07:00,2028-07-25T04:00:00+00:00,2028-07-25T06:30:00+00:00,150,621,845,40,52,1
2028-07-25,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-25T09:00:00-07:00,2028-07-25T11:30:00-07:00,2028-07-25T16:00:00+00:00,2028-07-25T18:30:00+00:00,150,628,845,41,52,1
2028-07-25,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-25T13:00:00-07:00,2028-07-25T15:30:00-07:00,2028-07-25T20:00:00+00:00,2028-07-25T22:30:00+00:00,150,648,845,42,52,1
2028-07-25,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-25T17:00:00-07:00,2028-07-25T19:30:00-07:00,2028-07-26T00:00:00+00:00,2028-07-26T02:30:00+00:00,150,657,845,43,52,1
2028-07-25,Volleyball,Honda Center,Anaheim,True,False,Quarterfinal,2028-07-25T21:00:00-07:00,2028-07-25T23:30:00-07:00,2028-07-26T04:00:00+00:00,2028-07-26T06:30:00+00:00,150,672,845,44,52,1
2028-07-26,Volleyball,Honda Center,Anaheim,True,False,Semifinal,2028-07-26T11:00:00-07:00,2028-07-26T13:30:00-07:00,2028-07-26T18:00:00+00:00,2028-07-26T20:30:00+00:00,150,688,845,45,52,1
2028-07-26,Volleyball,Honda Center,Anaheim,True,False,Semifinal,2028-07-26T16:00:00-07:00,2028-07-26T18:30:00-07:00,2028-07-26T23:00:00+00:00,2028-07-27T01:30:00+00:00,150,700,845,46,52,1
2028-07-27,Volleyball,Honda Center,Anaheim,True,False,Semifinal,2028-07-27T11:00:00-07:00,2028-07-27T13:30:00-07:00,2028-07-27T18:00:00+00:00,2028-07-27T20:30:00+00:00,150,731,845,47,52,1
2028-07-27,Volleyball,Honda Center,Anaheim,True,False,Semifinal,2028-07-27T16:00:00-07:00,2028-07-27T18:30:00-07:00,2028-07-27T23:00:00+00:00,2028-07-28T01:30:00+00:00,150,744,845,48,52,1
2028-07-28,Volleyball,Honda Center,Anaheim,True,False,Bronze,2028-07-28T20:30:00-07:00,2028-07-28T23:00:00-07:00,2028-07-29T03:30:00+00:00,2028-07-29T06:00:00+00:00,150,802,845,49,52,1
2028-07-29,Volleyball,Honda Center,Anaheim,True,False,Final,2028-07-29T10:00:00-07:00,2028-07-29T13:15:00-07:00,2028-07-29T17:00:00+00:00,2028-07-29T20:15:00+00:00,195,814,845,50,52,1
2028-07-29,Volleyball,Honda Center,Anaheim,True,False,Bronze,2028-07-29T14:45:00-07:00,2028-07-29T17:15:00-07:00,2028-07-29T21:45:00+00:00,2028-07-30T00:15:00+00:00,150,826,845,51,52,1
2028-07-30,Volleyball,Honda Center,Anaheim,True,False,Final,2028-07-30T10:00:00-07:00,2028-07-30T13:15:00-07:00,2028-07-30T17:00:00+00:00,2028-07-30T20:15:00+00:00,195,841,845,52,52,1
2028-07-12,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-12T10:00:00-07:00,2028-07-12T13:00:00-07:00,2028-07-12T17:00:00+00:00,2028-07-12T20:00:00+00:00,180,11,845,1,28,1
2028-07-12,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-12T14:30:00-07:00,2028-07-12T17:30:00-07:00,2028-07-12T21:30:00+00:00,2028-07-13T00:30:00+00:00,180,14,845,2,28,1
2028-07-12,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-12T19:00:00-07:00,2028-07-12T22:00:00-07:00,2028-07-13T02:00:00+00:00,2028-07-13T05:00:00+00:00,180,20,845,3,28,1
2028-07-13,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-13T10:00:00-07:00,2028-07-13T13:00:00-07:00,2028-07-13T17:00:00+00:00,2028-07-13T20:00:00+00:00,180,34,845,4,28,1
2028-07-13,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-13T14:30:00-07:00,2028-07-13T17:30:00-07:00,2028-07-13T21:30:00+00:00,2028-07-14T00:30:00+00:00,180,38,845,5,28,1
2028-07-13,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-13T19:00:00-07:00,2028-07-13T22:00:00-07:00,2028-07-14T02:00:00+00:00,2028-07-14T05:00:00+00:00,180,45,845,6,28,1
2028-07-15,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-15T10:00:00-07:00,2028-07-15T13:00:00-07:00,2028-07-15T17:00:00+00:00,2028-07-15T20:00:00+00:00,180,69,845,7,28,1
2028-07-15,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-15T14:30:00-07:00,2028-07-15T17:30:00-07:00,2028-07-15T21:30:00+00:00,2028-07-16T00:30:00+00:00,180,84,845,8,28,1
2028-07-15,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-15T19:00:00-07:00,2028-07-15T22:00:00-07:00,2028-07-16T02:00:00+00:00,2028-07-16T05:00:00+00:00,180,100,845,9,28,1
2028-07-16,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-16T10:00:00-07:00,2028-07-16T13:00:00-07:00,2028-07-16T17:00:00+00:00,2028-07-16T20:00:00+00:00,180,132,845,10,28,1
2028-07-16,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-16T14:30:00-07:00,2028-07-16T17:30:00-07:00,2028-07-16T21:30:00+00:00,2028-07-17T00:30:00+00:00,180,146,845,11,28,1
2028-07-16,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-16T19:00:00-07:00,2028-07-16T22:00:00-07:00,2028-07-17T02:00:00+00:00,2028-07-17T05:00:00+00:00,180,164,845,12,28,1
2028-07-17,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-17T10:00:00-07:00,2028-07-17T13:00:00-07:00,2028-07-17T17:00:00+00:00,2028-07-17T20:00:00+00:00,180,190,845,13,28,1
2028-07-17,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-17T14:30:00-07:00,2028-07-17T17:30:00-07:00,2028-07-17T21:30:00+00:00,2028-07-18T00:30:00+00:00,180,204,845,14,28,1
2028-07-17,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-17T19:00:00-07:00,2028-07-17T22:00:00-07:00,2028-07-18T02:00:00+00:00,2028-07-18T05:00:00+00:00,180,222,845,15,28,1
2028-07-18,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-18T10:00:00-07:00,2028-07-18T13:00:00-07:00,2028-07-18T17:00:00+00:00,2028-07-18T20:00:00+00:00,180,250,845,16,28,1
2028-07-18,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-18T14:30:00-07:00,2028-07-18T17:30:00-07:00,2028-07-18T21:30:00+00:00,2028-07-19T00:30:00+00:00,180,265,845,17,28,1
2028-07-18,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Preliminary,2028-07-18T19:00:00-07:00,2028-07-18T22:00:00-07:00,2028-07-19T02:00:00+00:00,2028-07-19T05:00:00+00:00,180,285,845,18,28,1
2028-07-19,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Quarterfinal,2028-07-19T11:30:00-07:00,2028-07-19T14:30:00-07:00,2028-07-19T18:30:00+00:00,2028-07-19T21:30:00+00:00,180,321,845,19,28,1
2028-07-19,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Quarterfinal,2028-07-19T17:00:00-07:00,2028-07-19T20:00:00-07:00,2028-07-20T00:00:00+00:00,2028-07-20T03:00:00+00:00,180,338,845,20,28,1
2028-07-20,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Quarterfinal,2028-07-20T11:30:00-07:00,2028-07-20T14:30:00-07:00,2028-07-20T18:30:00+00:00,2028-07-20T21:30:00+00:00,180,378,845,21,28,1
2028-07-20,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Quarterfinal,2028-07-20T17:00:00-07:00,2028-07-20T20:00:00-07:00,2028-07-21T00:00:00+00:00,2028-07-21T03:00:00+00:00,180,395,845,22,28,1
2028-07-21,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Semifinal,2028-07-21T11:30:00-07:00,2028-07-21T14:30:00-07:00,2028-07-21T18:30:00+00:00,2028-07-21T21:30:00+00:00,180,435,845,23,28,1
2028-07-21,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Semifinal,2028-07-21T17:00:00-07:00,2028-07-21T20:00:00-07:00,2028-07-22T00:00:00+00:00,2028-07-22T03:00:00+00:00,180,452,845,24,28,1
2028-07-22,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Bronze,2028-07-22T11:30:00-07:00,2028-07-22T13:00:00-07:00,2028-07-22T18:30:00+00:00,2028-07-22T20:00:00+00:00,90,495,845,25,28,1
2028-07-22,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Final,2028-07-22T15:00:00-07:00,2028-07-22T17:00:00-07:00,2028-07-22T22:00:00+00:00,2028-07-23T00:00:00+00:00,120,503,845,26,28,1
2028-07-23,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Bronze,2028-07-23T11:30:00-07:00,2028-07-23T13:00:00-07:00,2028-07-23T18:30:00+00:00,2028-07-23T20:00:00+00:00,90,542,845,27,28,1
2028-07-23,Water Polo,Long Beach Aquatics Center,Long Beach,True,False,Final,2028-07-23T15:00:00-07:00,2028-07-23T17:00:00-07:00,2028-07-23T22:00:00+00:00,2028-07-24T00:00:00+00:00,120,551,845,28,28,1
2028-07-25,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-25T16:50:00-07:00,2028-07-25T19:00:00-07:00,2028-07-25T23:50:00+00:00,2028-07-26T02:00:00+00:00,130,654,845,1,10,1
2028-07-25,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-25T20:50:00-07:00,2028-07-25T23:00:00-07:00,2028-07-26T03:50:00+00:00,2028-07-26T06:00:00+00:00,130,671,845,2,10,1
2028-07-26,Weightlifting,Peacock Theater,DTLA,True,False,Final,2028-07-26T14:10:00-07:00,2028-07-26T19:00:00-07:00,2028-07-26T21:10:00+00:00,2028-07-27T02:00:00+00:00,290,697,845,3,10,2
