code,day,sport,venue,zone,type,starts_at,ends_at,timezone,duration_minutes,ticketed,in_okc,num_events
SQU05,5,Squash,Comcast Squash Center at Universal Studios,Universal City,Quarterfinal,2028-07-19T19:30:00,2028-07-19T23:15:00,America/Los_Angeles,225,True,False,1
VBV15,5,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-19T20:00:00,2028-07-19T23:00:00,America/Los_Angeles,180,True,False,1
SKB03,5,Skateboarding (Street),Valley Complex 1,Valley,Final,2028-07-19T20:30:00,2028-07-19T22:00:00,America/Los_Angeles,90,True,False,1
BK312,5,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-19T21:00:00,2028-07-19T23:00:00,America/Los_Angeles,120,True,False,2
TTE15,5,Table Tennis,LA Convention Center Hall 3,DTLA,Final,2028-07-19T21:00:00,2028-07-19T23:15:00,America/Los_Angeles,135,True,False,2
VVO20,5,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-19T21:00:00,2028-07-19T23:30:00,America/Los_Angeles,150,True,False,1
BKB21,5,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-19T21:30:00,2028-07-19T23:15:00,America/Los_Angeles,105,True,False,1
BDM16,6,Badminton,Galen Center,Exposition Park,Semifinal,2028-07-20T08:00:00,2028-07-20T12:25:00,America/Los_Angeles,265,True,False,3
TRI03,6,Triathlon,Venice Beach,Venice,Final,2028-07-20T08:00:00,2028-07-20T10:00:00,America/Los_Angeles,120,True,False,1
VBV16,6,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-20T09:00:00,2028-07-20T12:00:00,America/Los_Angeles,180,True,False,1
CSL07,6,Canoe Slalom,OKC Whitewater Center,OKC,Preliminary,2028-07-20T09:00:00,2028-07-20T12:05:00,America/Chicago,185,True,True,4
CKT13,6,Cricket,Fairgrounds Cricket Stadium,Pomona,Bronze,2028-07-20T09:00:00,2028-07-20T12:30:00,America/Los_Angeles,210,True,False,1
EQU06,6,Equestrian,Santa Anita Park,Arcadia,Preliminary,2028-07-20T09:00:00,2028-07-20T11:45:00,America/Los_Angeles,165,True,False,1
FEN11,6,Fencing,LA Convention Center Hall 1,DTLA,Semifinal,2028-07-20T09:00:00,2028-07-20T16:10:00,America/Los_Angeles,430,True,False,5
GLF02,6,Golf,Riviera Country Club,Riviera,Preliminary,2028-07-20T09:00:00,2028-07-20T18:00:00,America/Los_Angeles,540,True,False,1
HBL22,6,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-20T09:00:00,2028-07-20T12:30:00,America/Los_Angeles,210,True,False,1
HOC15,6,Hockey,Carson Field,Carson,Preliminary,2028-07-20T09:00:00,2028-07-20T14:00:00,America/Los_Angeles,300,True,False,1
ROW06,6,Rowing,Marine Stadium,Long Beach,Final,2028-07-20T09:00:00,2028-07-20T11:00:00,America/Los_Angeles,120,True,False,8
VVO21,6,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-20T09:00:00,2028-07-20T11:30:00,America/Los_Angeles,150,True,False,1
ATH11,6,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-20T09:30:00,2028-07-20T12:00:00,America/Los_Angeles,150,True,False,5
SHO07,6,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,Final,2028-07-20T09:30:00,2028-07-20T13:30:00,America/Los_Angeles,240,True,False,2
DIV07,6,Diving,Rose Bowl Aquatics Center,Pasadena,Preliminary,2028-07-20T10:00:00,2028-07-20T12:30:00,America/Los_Angeles,150,True,False,1
JUD11,6,Judo,LA Convention Center Hall 2,DTLA,Preliminary,2028-07-20T10:00:00,2028-07-20T14:00:00,America/Los_Angeles,240,True,False,2
TTE16,6,Table Tennis,LA Convention Center Hall 3,DTLA,Preliminary,2028-07-20T10:00:00,2028-07-20T13:00:00,America/Los_Angeles,180,True,False,2
TEN06,6,Tennis,Carson Center Court,Carson,Semifinal,2028-07-20T11:00:00,2028-07-20T16:30:00,America/Los_Angeles,330,True,False,1
TEN07,6,Tennis,Carson Court 1,Carson,Preliminary,2028-07-20T11:00:00,2028-07-20T20:00:00,America/Los_Angeles,540,True,False,1
TEN08,6,Tennis,Carson Court 2,Carson,Preliminary,2028-07-20T11:00:00,2028-07-20T20:00:00,America/Los_Angeles,540,True,False,1
TEN09,6,Tennis,Carson Courts 3-11,Carson,Preliminary,2028-07-20T11:00:00,2028-07-20T20:00:00,America/Los_Angeles,540,True,False,1
WPO21,6,Water Polo,Long Beach Aquatics Center,Long Beach,Quarterfinal,2028-07-20T11:30:00,2028-07-20T14:30:00,America/Los_Angeles,180,True,False,1
BKB22,6,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-20T12:00:00,2028-07-20T16:15:00,America/Los_Angeles,255,True,False,1
BOX11,6,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-20T12:00:00,2028-07-20T15:00:00,America/Los_Angeles,180,True,False,4
VVO22,6,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-20T13:00:00,2028-07-20T15:30:00,America/Los_Angeles,150,True,False,1
BK313,6,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-20T14:00:00,2028-07-20T16:00:00,America/Los_Angeles,120,True,False,2
BDM17,6,Badminton,Galen Center,Exposition Park,Preliminary,2028-07-20T14:00:00,2028-07-20T17:25:00,America/Los_Angeles,205,True,False,2
VBV17,6,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-20T14:00:00,2028-07-20T18:00:00,America/Los_Angeles,240,True,False,1
FFB11,6,Flag Football,Exposition Park Stadium,Exposition Park,Semifinal,2028-07-20T14:00:00,2028-07-20T16:10:00,America/Los_Angeles,130,True,False,1
HBL23,6,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-20T14:00:00,2028-07-20T17:30:00,America/Los_Angeles,210,True,False,1
SAL05,6,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,Final,2028-07-20T14:00:00,2028-07-20T17:00:00,America/Los_Angeles,180,True,False,2
TTE17,6,Table Tennis,LA Convention Center Hall 3,DTLA,Preliminary,2028-07-20T15:00:00,2028-07-20T18:00:00,America/Los_Angeles,180,True,False,2
ATH12,6,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-20T15:30:00,2028-07-20T18:30:00,America/Los_Angeles,180,True,False,8
DIV08,6,Diving,Rose Bowl Aquatics Center,Pasadena,Semifinal,2028-07-20T15:30:00,2028-07-20T17:30:00,America/Los_Angeles,120,True,False,1
JUD12,6,Judo,LA Convention Center Hall 2,DTLA,Final,2028-07-20T16:00:00,2028-07-20T19:00:00,America/Los_Angeles,180,True,False,8
EQU07,6,Equestrian,Santa Anita Park,Arcadia,Preliminary,2028-07-20T16:15:00,2028-07-20T19:00:00,America/Los_Angeles,165,True,False,1
HOC16,6,Hockey,Carson Field,Carson,Preliminary,2028-07-20T17:00:00,2028-07-20T22:00:00,America/Los_Angeles,300,True,False,1
VVO23,6,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-20T17:00:00,2028-07-20T19:30:00,America/Los_Angeles,150,True,False,1
WPO22,6,Water Polo,Long Beach Aquatics Center,Long Beach,Quarterfinal,2028-07-20T17:00:00,2028-07-20T20:00:00,America/Los_Angeles,180,True,False,1
BK314,6,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-20T17:30:00,2028-07-20T19:30:00,America/Los_Angeles,120,True,False,2
GAR11,6,Artistic Gymnastics,DTLA Arena,DTLA,Final,2028-07-20T18:00:00,2028-07-20T20:30:00,America/Los_Angeles,150,True,False,1
BKB23,6,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-20T18:00:00,2028-07-20T19:45:00,America/Los_Angeles,105,True,False,1
CKT14,6,Cricket,Fairgrounds Cricket Stadium,Pomona,Final,2028-07-20T18:00:00,2028-07-20T22:00:00,America/Los_Angeles,240,True,False,1
FEN12,6,Fencing,LA Convention Center Hall 1,DTLA,Final,2028-07-20T18:30:00,2028-07-20T21:40:00,America/Los_Angeles,190,True,False,2
TEN10,6,Tennis,Carson Center Court,Carson,Final,2028-07-20T18:30:00,2028-07-20T00:00:00,America/Los_Angeles,-1110,True,False,2
BOX12,6,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-20T19:00:00,2028-07-20T22:00:00,America/Los_Angeles,180,True,False,4
HBL24,6,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-20T19:00:00,2028-07-20T22:30:00,America/Los_Angeles,210,True,False,1
SQU06,6,Squash,Comcast Squash Center at Universal Studios,Universal City,Quarterfinal,2028-07-20T19:30:00,2028-07-20T23:15:00,America/Los_Angeles,225,True,False,1
BDM18,6,Badminton,Galen Center,Exposition Park,Quarterfinal,2028-07-20T20:00:00,2028-07-20T23:25:00,America/Los_Angeles,205,True,False,2
VBV18,6,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-20T20:00:00,2028-07-20T23:00:00,America/Los_Angeles,180,True,False,1
TTE18,6,Table Tennis,LA Convention Center Hall 3,DTLA,Preliminary,2028-07-20T20:00:00,2028-07-20T22:00:00,America/Los_Angeles,120,True,False,2
SKB04,6,Skateboarding (Street),Valley Complex 1,Valley,Final,2028-07-20T20:30:00,2028-07-20T22:00:00,America/Los_Angeles,90,True,False,1
BK315,6,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-20T21:00:00,2028-07-20T23:00:00,America/Los_Angeles,120,True,False,2
VVO24,6,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-20T21:00:00,2028-07-20T23:30:00,America/Los_Angeles,150,True,False,1
BKB24,6,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-20T21:30:00,2028-07-20T23:15:00,America/Los_Angeles,105,True,False,1
FBL43,7,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-21T00:00:00,2028-07-21T23:59:00,America/Los_Angeles,1439,True,False,1
FBL44,7,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-21T00:00:00,2028-07-21T23:59:00,America/Los_Angeles,1439,True,False,1
FBL45,7,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-21T00:00:00,2028-07-21T23:59:00,America/Los_Angeles,1439,True,False,1
FBL46,7,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-21T00:00:00,2028-07-21T23:59:00,America/Los_Angeles,1439,True,False,1
BDM19,7,Badminton,Galen Center,Exposition Park,Final,2028-07-21T08:00:00,2028-07-21T13:05:00,America/Los_Angeles,305,True,False,3
VBV19,7,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-21T09:00:00,2028-07-21T12:00:00,America/Los_Angeles,180,True,False,1
CSL08,7,Canoe Slalom,OKC Whitewater Center,OKC,Preliminary,2028-07-21T09:00:00,2028-07-21T11:00:00,America/Chicago,120,True,True,2
EQU08,7,Equestrian,Santa Anita Park,Arcadia,Preliminary,2028-07-21T09:00:00,2028-07-21T11:45:00,America/Los_Angeles,165,True,False,1
FEN13,7,Fencing,LA Convention Center Hall 1,DTLA,Semifinal,2028-07-21T09:00:00,2028-07-21T14:30:00,America/Los_Angeles,330,True,False,5
GLF03,7,Golf,Riviera Country Club,Riviera,Preliminary,2028-07-21T09:00:00,2028-07-21T18:00:00,America/Los_Angeles,540,True,False,1
HBL25,7,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-21T09:00:00,2028-07-21T12:30:00,America/Los_Angeles,210,True,False,1
HOC17,7,Hockey,Carson Field,Carson,Preliminary,2028-07-21T09:00:00,2028-07-21T14:00:00,America/Los_Angeles,300,True,False,1
VVO25,7,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-21T09:00:00,2028-07-21T11:30:00,America/Los_Angeles,150,True,False,1
ATH13,7,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-21T09:35:00,2028-07-21T12:25:00,America/Los_Angeles,170,True,False,6
SHO08,7,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,Preliminary,2028-07-21T09:45:00,2028-07-21T14:45:00,America/Los_Angeles,300,True,False,2
DIV09,7,Diving,Rose Bowl Aquatics Center,Pasadena,Preliminary,2028-07-21T10:00:00,2028-07-21T12:30:00,America/Los_Angeles,150,True,False,1
JUD13,7,Judo,LA Convention Center Hall 2,DTLA,Preliminary,2028-07-21T10:00:00,2028-07-21T14:00:00,America/Los_Angeles,240,True,False,2
ROW07,7,Rowing,Marine Stadium,Long Beach,Final,2028-07-21T10:00:00,2028-07-21T11:30:00,America/Los_Angeles,90,True,False,7
TTE19,7,Table Tennis,LA Convention Center Hall 3,DTLA,Quarterfinal,2028-07-21T10:00:00,2028-07-21T13:00:00,America/Los_Angeles,180,True,False,2
TEN11,7,Tennis,Carson Center Court,Carson,Preliminary,2028-07-21T11:00:00,2028-07-21T16:30:00,America/Los_Angeles,330,True,False,1
TEN12,7,Tennis,Carson Court 1,Carson,Preliminary,2028-07-21T11:00:00,2028-07-21T20:00:00,America/Los_Angeles,540,True,False,2
TEN13,7,Tennis,Carson Court 2,Carson,Preliminary,2028-07-21T11:00:00,2028-07-21T20:00:00,America/Los_Angeles,540,True,False,2
TEN14,7,Tennis,Carson Courts 3-11,Carson,Preliminary,2028-07-21T11:00:00,2028-07-21T20:00:00,America/Los_Angeles,540,True,False,2
WPO23,7,Water Polo,Long Beach Aquatics Center,Long Beach,Semifinal,2028-07-21T11:30:00,2028-07-21T14:30:00,America/Los_Angeles,180,True,False,1
BKB25,7,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-21T12:00:00,2028-07-21T16:15:00,America/Los_Angeles,255,True,False,1
BOX13,7,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-21T12:00:00,2028-07-21T15:00:00,America/Los_Angeles,180,True,False,4
GTR01,7,Trampoline Gymnastics,DTLA Arena,DTLA,Final,2028-07-21T12:30:00,2028-07-21T15:00:00,America/Los_Angeles,150,True,False,2
VVO26,7,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-21T13:00:00,2028-07-21T15:30:00,America/Los_Angeles,150,True,False,1
FFB12,7,Flag Football,Exposition Park Stadium,Exposition Park,Semifinal,2028-07-21T13:30:00,2028-07-21T15:40:00,America/Los_Angeles,130,True,False,1
BK316,7,3x3 Basketball,Valley Complex 3,Valley,Preliminary,2028-07-21T14:00:00,2028-07-21T16:00:00,America/Los_Angeles,120,True,False,2
VBV20,7,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-21T14:00:00,2028-07-21T18:00:00,America/Los_Angeles,240,True,False,1
HBL26,7,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-21T14:00:00,2028-07-21T17:30:00,America/Los_Angeles,210,True,False,1
TTE20,7,Table Tennis,LA Convention Center Hall 3,DTLA,Quarterfinal,2028-07-21T15:00:00,2028-07-21T18:00:00,America/Los_Angeles,180,True,False,2
BDM20,7,Badminton,Galen Center,Exposition Park,Semifinal,2028-07-21T16:00:00,2028-07-21T23:05:00,America/Los_Angeles,425,True,False,2
DIV10,7,Diving,Rose Bowl Aquatics Center,Pasadena,Final,2028-07-21T16:00:00,2028-07-21T17:15:00,America/Los_Angeles,75,True,False,1
JUD14,7,Judo,LA Convention Center Hall 2,DTLA,Final,2028-07-21T16:00:00,2028-07-21T19:00:00,America/Los_Angeles,180,True,False,8
ATH14,7,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-21T16:15:00,2028-07-21T19:20:00,America/Los_Angeles,185,True,False,8
EQU09,7,Equestrian,Santa Anita Park,Arcadia,Preliminary,2028-07-21T16:15:00,2028-07-21T19:00:00,America/Los_Angeles,165,True,False,1
HOC18,7,Hockey,Carson Field,Carson,Preliminary,2028-07-21T17:00:00,2028-07-21T22:00:00,America/Los_Angeles,300,True,False,1
VVO27,7,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-21T17:00:00,2028-07-21T19:30:00,America/Los_Angeles,150,True,False,1
WPO24,7,Water Polo,Long Beach Aquatics Center,Long Beach,Semifinal,2028-07-21T17:00:00,2028-07-21T20:00:00,America/Los_Angeles,180,True,False,1
BK317,7,3x3 Basketball,Valley Complex 3,Valley,Quarterfinal,2028-07-21T17:30:00,2028-07-21T19:30:00,America/Los_Angeles,120,True,False,2
FFB13,7,Flag Football,Exposition Park Stadium,Exposition Park,Final,2028-07-21T17:30:00,2028-07-21T20:40:00,America/Los_Angeles,190,True,False,2
BKB26,7,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-21T18:00:00,2028-07-21T19:45:00,America/Los_Angeles,105,True,False,1
FEN14,7,Fencing,LA Convention Center Hall 1,DTLA,Final,2028-07-21T18:30:00,2028-07-21T21:20:00,America/Los_Angeles,170,True,False,2
TEN15,7,Tennis,Carson Center Court,Carson,Preliminary,2028-07-21T18:30:00,2028-07-21T23:30:00,America/Los_Angeles,300,True,False,1
BOX14,7,Boxing - Preliminary Stages,Peacock Theater,DTLA,Quarterfinal,2028-07-21T19:00:00,2028-07-21T22:00:00,America/Los_Angeles,180,True,False,4
HBL27,7,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-21T19:00:00,2028-07-21T22:30:00,America/Los_Angeles,210,True,False,1
ARC03,7,Archery,Carson Stadium,Carson,Final,2028-07-21T19:30:00,2028-07-21T23:15:00,America/Los_Angeles,225,True,False,5
VBV21,7,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-21T20:00:00,2028-07-21T23:00:00,America/Los_Angeles,180,True,False,1
GTR02,7,Trampoline Gymnastics,DTLA Arena,DTLA,Final,2028-07-21T20:00:00,2028-07-21T22:30:00,America/Los_Angeles,150,True,False,2
SQU07,7,Squash,Comcast Squash Center at Universal Studios,Universal City,Semifinal,2028-07-21T20:30:00,2028-07-21T23:15:00,America/Los_Angeles,165,True,False,1
BK318,7,3x3 Basketball,Valley Complex 3,Valley,Quarterfinal,2028-07-21T21:00:00,2028-07-21T23:00:00,America/Los_Angeles,120,True,False,2
TTE21,7,Table Tennis,LA Convention Center Hall 3,DTLA,Quarterfinal,2028-07-21T21:00:00,2028-07-21T23:00:00,America/Los_Angeles,120,True,False,2
VVO28,7,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-21T21:00:00,2028-07-21T23:30:00,America/Los_Angeles,150,True,False,1
BKB27,7,Basketball,Inglewood Dome,Inglewood,Preliminary,2028-07-21T21:30:00,2028-07-21T23:15:00,America/Los_Angeles,105,True,False,1
FBL47,8,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-22T00:00:00,2028-07-22T23:59:00,America/Los_Angeles,1439,True,False,1
FBL48,8,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-22T00:00:00,2028-07-22T23:59:00,America/Los_Angeles,1439,True,False,1
FBL49,8,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-22T00:00:00,2028-07-22T23:59:00,America/Los_Angeles,1439,True,False,1
FBL50,8,Football (Soccer) - Preliminary Stages,TBD,TBD,Quarterfinal,2028-07-22T00:00:00,2028-07-22T23:59:00,America/Los_Angeles,1439,True,False,1
BDM21,8,Badminton,Galen Center,Exposition Park,Final,2028-07-22T08:00:00,2028-07-22T10:45:00,America/Los_Angeles,165,True,False,2
JUD15,8,Judo,LA Convention Center Hall 2,DTLA,Semifinal,2028-07-22T08:00:00,2028-07-22T14:00:00,America/Los_Angeles,360,True,False,3
VBV22,8,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-22T09:00:00,2028-07-22T11:00:00,America/Los_Angeles,120,True,False,1
CSL09,8,Canoe Slalom,OKC Whitewater Center,OKC,Final,2028-07-22T09:00:00,2028-07-22T11:20:00,America/Chicago,140,True,True,6
CKT15,8,Cricket,Fairgrounds Cricket Stadium,Pomona,Preliminary,2028-07-22T09:00:00,2028-07-22T12:30:00,America/Los_Angeles,210,True,False,1
EQU10,8,Equestrian,Santa Anita Park,Arcadia,Final,2028-07-22T09:00:00,2028-07-22T11:45:00,America/Los_Angeles,165,True,False,1
FEN15,8,Fencing,LA Convention Center Hall 1,DTLA,Semifinal,2028-07-22T09:00:00,2028-07-22T14:30:00,America/Los_Angeles,330,True,False,5
GLF04,8,Golf,Riviera Country Club,Riviera,Final,2028-07-22T09:00:00,2028-07-22T18:30:00,America/Los_Angeles,570,True,False,1
HBL28,8,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-22T09:00:00,2028-07-22T12:30:00,America/Los_Angeles,210,True,False,1
HOC19,8,Hockey,Carson Field,Carson,Preliminary,2028-07-22T09:00:00,2028-07-22T14:00:00,America/Los_Angeles,300,True,False,1
VVO29,8,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-22T09:00:00,2028-07-22T11:30:00,America/Los_Angeles,150,True,False,1
ARC04,8,Archery,Carson Stadium,Carson,Preliminary,2028-07-22T09:30:00,2028-07-22T12:35:00,America/Los_Angeles,185,True,False,4
SHO09,8,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,Preliminary,2028-07-22T09:30:00,2028-07-22T12:00:00,America/Los_Angeles,150,True,False,1
SWM01,8,Swimming,2028 Stadium,Inglewood,Preliminary,2028-07-22T09:30:00,2028-07-22T11:30:00,America/Los_Angeles,120,True,False,8
SHO10,8,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,Final,2028-07-22T09:45:00,2028-07-22T17:15:00,America/Los_Angeles,450,True,False,4
DIV11,8,Diving,Rose Bowl Aquatics Center,Pasadena,Semifinal,2028-07-22T10:00:00,2028-07-22T12:00:00,America/Los_Angeles,120,True,False,1
ROW08,8,Rowing,Marine Stadium,Long Beach,Final,2028-07-22T10:30:00,2028-07-22T11:50:00,America/Los_Angeles,80,True,False,6
TEN16,8,Tennis,Carson Center Court,Carson,Preliminary,2028-07-22T11:00:00,2028-07-22T16:30:00,America/Los_Angeles,330,True,False,1
TEN17,8,Tennis,Carson Court 1,Carson,Preliminary,2028-07-22T11:00:00,2028-07-22T20:00:00,America/Los_Angeles,540,True,False,2
TEN18,8,Tennis,Carson Court 2,Carson,Preliminary,2028-07-22T11:00:00,2028-07-22T20:00:00,America/Los_Angeles,540,True,False,2
TEN19,8,Tennis,Carson Courts 3-11,Carson,Preliminary,2028-07-22T11:00:00,2028-07-22T20:00:00,America/Los_Angeles,540,True,False,2
GAR12,8,Artistic Gymnastics,DTLA Arena,DTLA,Final,2028-07-22T11:30:00,2028-07-22T14:15:00,America/Los_Angeles,165,True,False,1
CRD02,8,Cycling Road (Road Race),Venice Beach Boardwalk - Start,Venice,Final,2028-07-22T11:30:00,2028-07-22T16:15:00,America/Los_Angeles,285,True,False,1
WPO25,8,Water Polo,Long Beach Aquatics Center,Long Beach,Bronze,2028-07-22T11:30:00,2028-07-22T13:00:00,America/Los_Angeles,90,True,False,1
BOX15,8,Boxing - Preliminary Stages,Peacock Theater,DTLA,Semifinal,2028-07-22T12:00:00,2028-07-22T15:00:00,America/Los_Angeles,180,True,False,7
FFB14,8,Flag Football,Exposition Park Stadium,Exposition Park,Final,2028-07-22T12:30:00,2028-07-22T15:40:00,America/Los_Angeles,190,True,False,2
BKB28,8,Basketball,Inglewood Dome,Inglewood,Quarterfinal,2028-07-22T13:00:00,2028-07-22T15:00:00,America/Los_Angeles,120,True,False,1
VVO30,8,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-22T13:00:00,2028-07-22T15:30:00,America/Los_Angeles,150,True,False,1
HBL29,8,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-22T14:00:00,2028-07-22T17:30:00,America/Los_Angeles,210,True,False,1
TTE22,8,Table Tennis,LA Convention Center Hall 3,DTLA,Semifinal,2028-07-22T14:00:00,2028-07-22T16:00:00,America/Los_Angeles,120,True,False,1
ATH15,8,Athletics (Track & Field),LA Memorial Coliseum,Exposition Park,Final,2028-07-22T14:05:00,2028-07-22T18:20:00,America/Los_Angeles,255,True,False,10
WPO26,8,Water Polo,Long Beach Aquatics Center,Long Beach,Final,2028-07-22T15:00:00,2028-07-22T17:00:00,America/Los_Angeles,120,True,False,1
DIV12,8,Diving,Rose Bowl Aquatics Center,Pasadena,Final,2028-07-22T15:30:00,2028-07-22T16:45:00,America/Los_Angeles,75,True,False,1
JUD16,8,Judo,LA Convention Center Hall 2,DTLA,Final,2028-07-22T16:00:00,2028-07-22T19:00:00,America/Los_Angeles,180,True,False,2
EQU11,8,Equestrian,Santa Anita Park,Arcadia,Final,2028-07-22T16:15:00,2028-07-22T19:00:00,America/Los_Angeles,165,True,False,1
BK319,8,3x3 Basketball,Valley Complex 3,Valley,Semifinal,2028-07-22T17:00:00,2028-07-22T19:00:00,America/Los_Angeles,120,True,False,2
HOC20,8,Hockey,Carson Field,Carson,Preliminary,2028-07-22T17:00:00,2028-07-22T22:00:00,America/Los_Angeles,300,True,False,1
VVO31,8,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-22T17:00:00,2028-07-22T19:30:00,America/Los_Angeles,150,True,False,1
CKT16,8,Cricket,Fairgrounds Cricket Stadium,Pomona,Preliminary,2028-07-22T18:00:00,2028-07-22T21:30:00,America/Los_Angeles,210,True,False,1
SWM02,8,Swimming,2028 Stadium,Inglewood,Final,2028-07-22T18:00:00,2028-07-22T20:00:00,America/Los_Angeles,120,True,False,8
BDM22,8,Badminton,Galen Center,Exposition Park,Quarterfinal,2028-07-22T18:30:00,2028-07-22T23:15:00,America/Los_Angeles,285,True,False,1
FEN16,8,Fencing,LA Convention Center Hall 1,DTLA,Final,2028-07-22T18:30:00,2028-07-22T21:20:00,America/Los_Angeles,170,True,False,2
TEN20,8,Tennis,Carson Center Court,Carson,Preliminary,2028-07-22T18:30:00,2028-07-22T23:30:00,America/Los_Angeles,300,True,False,1
VBV23,8,Beach Volleyball,Alamitos Beach Stadium,Long Beach,Preliminary,2028-07-22T19:00:00,2028-07-22T23:00:00,America/Los_Angeles,240,True,False,1
BOX16,8,Boxing - Preliminary Stages,Peacock Theater,DTLA,Semifinal,2028-07-22T19:00:00,2028-07-22T22:00:00,America/Los_Angeles,180,True,False,7
HBL30,8,Handball,Long Beach Arena,Long Beach,Preliminary,2028-07-22T19:00:00,2028-07-22T22:30:00,America/Los_Angeles,210,True,False,1
ARC05,8,Archery,Carson Stadium,Carson,Preliminary,2028-07-22T20:00:00,2028-07-22T22:40:00,America/Los_Angeles,160,True,False,4
BKB29,8,Basketball,Inglewood Dome,Inglewood,Quarterfinal,2028-07-22T20:00:00,2028-07-22T22:00:00,America/Los_Angeles,120,True,False,1
SQU08,8,Squash,Comcast Squash Center at Universal Studios,Universal City,Semifinal,2028-07-22T20:30:00,2028-07-22T23:15:00,America/Los_Angeles,165,True,False,1
BK320,8,3x3 Basketball,Valley Complex 3,Valley,Final,2028-07-22T21:00:00,2028-07-22T23:30:00,America/Los_Angeles,150,True,False,4
TTE23,8,Table Tennis,LA Convention Center Hall 3,DTLA,Final,2028-07-22T21:00:00,2028-07-22T23:15:00,America/Los_Angeles,135,True,False,2
VVO32,8,Volleyball,Honda Center,Anaheim,Preliminary,2028-07-22T21:00:00,2028-07-22T23:30:00,America/Los_Angeles,150,True,False,1
BDM23,9,Badminton,Galen Center,Exposition Park,Final,2028-07-23T08:00:00,2028-07-23T11:35:00,America/Los_Angeles,215,True,False,2
BSB13,9,Softball,OKC Softball Park,OKC,Preliminary,2028-07-23T09:00:00,2028-07-23T11:30:00,America/Chicago,150,True,True,1
